"GEOID","NAME","STATE","YEAR","TOTAL_POP","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP"
"31143","Polk","NE",2022,764735,339012,58218,145380,74267
"40069","Johnston","OK",2022,807469,709599,207468,149876,141312
"01133","Winston","AL",2022,972337,36680,499669,257727,185375
"37143","Perquimans","NC",2022,796221,168471,465988,162791,164178
"40001","Adair","OK",2022,462096,664665,4625,264326,246782
"40041","Delaware","OK",2022,826441,422356,439945,72506,62137
"31169","Thayer","NE",2022,243538,539101,198175,150747,127314
"38087","Slope","ND",2022,802802,870027,394344,104859,166374
"19171","Tama","IA",2022,231637,656452,201573,251409,261990
"31125","Nance","NE",2022,300761,151110,185234,141883,192689
"55039","Fond du Lac","WI",2022,424467,692535,42558,88172,86620
"51510","Alexandria","VA",2022,39055,379934,447765,196845,72146
"30021","Dawson","MT",2022,227082,90795,241409,285639,350392
"31053","Dodge","NE",2022,572276,648665,283572,233816,348508
"35027","Lincoln","NM",2022,115072,592724,281025,147369,16720
"16047","Gooding","ID",2022,731446,715343,483677,17017,377218
"47131","Obion","TN",2022,372685,56279,192541,113400,298548
"37157","Rockingham","NC",2022,990140,624515,153501,204716,19221
"29101","Johnson","MO",2022,14023,800221,381553,116316,326659
"31013","Box Butte","NE",2022,59936,88383,299660,94405,64777
"30067","Park","MT",2022,740822,322504,186788,236347,133742
"39027","Clinton","OH",2022,748380,689905,343512,135175,303056
"46059","Hand","SD",2022,291188,392699,187777,221859,229940
"46129","Walworth","SD",2022,118288,524591,363566,293836,369214
"51590","Danville","VA",2022,384456,331304,178667,298222,376129
"55109","St. Croix","WI",2022,631665,565208,102851,29323,389496
"48247","Jim Hogg","TX",2022,347690,6679,88000,58911,121076
"17081","Jefferson","IL",2022,917983,718765,19270,115914,111579
"26149","St. Joseph","MI",2022,575326,562089,207990,58579,112401
"13211","Morgan","GA",2022,18065,354273,441074,150973,268683
"47071","Hardin","TN",2022,155083,389007,313406,218526,21287
"47083","Houston","TN",2022,583268,482455,311834,4871,131334
"48133","Eastland","TX",2022,845796,593976,93168,24646,159762
"22047","Iberville","LA",2022,407455,345527,242254,268036,34739
"38031","Foster","ND",2022,256810,334951,361694,83148,225454
"20185","Stafford","KS",2022,299671,194133,459930,85496,381489
"21163","Meade","KY",2022,874460,279093,454717,69731,200448
"31073","Gosper","NE",2022,275144,858329,235695,78272,62471
"39163","Vinton","OH",2022,750063,867469,428740,125228,130404
"29181","Ripley","MO",2022,160921,48090,422945,140782,55909
"31133","Pawnee","NE",2022,943158,303167,42521,111674,3093
"37189","Watauga","NC",2022,935761,837975,421963,289222,257373
"72151","Yabucoa","PR",2022,861246,94781,352163,280793,139398
"13159","Jasper","GA",2022,827445,331839,169252,279189,324659
"42121","Venango","PA",2022,766553,394270,458119,86713,3498
"46057","Hamlin","SD",2022,875978,513501,303573,129645,283970
"48021","Bastrop","TX",2022,263214,435075,474766,250867,43922
"48285","Lavaca","TX",2022,922385,780664,159396,284066,282699
"40071","Kay","OK",2022,324899,880650,157589,109628,142399
"46081","Lawrence","SD",2022,16322,744806,106725,173481,338467
"48267","Kimble","TX",2022,961484,166942,152681,41174,54950
"29053","Cooper","MO",2022,64905,380830,197915,285983,106537
"01113","Russell","AL",2022,350803,379884,458853,188521,145402
"12079","Madison","FL",2022,878145,88269,18150,7103,326974
"18159","Tipton","IN",2022,130078,57234,193012,76709,83308
"24013","Carroll","MD",2022,210779,2951,346487,73203,24252
"37149","Polk","NC",2022,251106,22983,443485,187317,116275
"44009","Washington","RI",2022,280935,92752,8018,27511,309151
"54075","Pocahontas","WV",2022,992156,270325,461528,149207,179070
"56033","Sheridan","WY",2022,585501,217653,36578,44809,6519
"13077","Coweta","GA",2022,205780,620920,466325,199324,95314
"21165","Menifee","KY",2022,32822,708196,298663,197621,26187
"32001","Churchill","NV",2022,852571,617495,460077,216180,10134
"46085","Lyman","SD",2022,240983,95061,143435,134698,203701
"51037","Charlotte","VA",2022,665909,635279,422721,15096,318195
"55035","Eau Claire","WI",2022,590832,34370,455910,272934,135079
"72007","Aguas Buenas","PR",2022,132588,377040,291080,139895,154128
"72005","Aguadilla","PR",2022,595231,94212,205278,13860,283672
"50011","Franklin","VT",2022,27901,666252,369234,80999,257921
"05053","Grant","AR",2022,368914,599104,239492,284806,391263
"51683","Manassas","VA",2022,773863,40848,315515,221337,173488
"25021","Norfolk","MA",2022,119271,681753,49549,29672,207717
"12091","Okaloosa","FL",2022,870875,82168,270183,189702,365005
"17055","Franklin","IL",2022,507660,146444,454775,243602,89248
"31029","Chase","NE",2022,516011,595639,403113,131316,278076
"55055","Jefferson","WI",2022,930780,769557,339892,165575,210701
"55113","Sawyer","WI",2022,549178,3567,158691,101972,64522
"01081","Lee","AL",2022,653588,242589,251774,217639,260944
"39069","Henry","OH",2022,644811,238210,84258,232206,263235
"51570","Colonial Heights","VA",2022,947616,157360,213580,120670,170694
"28047","Harrison","MS",2022,810744,631523,45349,52507,343781
"30075","Powder River","MT",2022,373998,3422,461091,243921,308352
"17111","McHenry","IL",2022,928859,613346,239962,224069,371699
"17201","Winnebago","IL",2022,805526,448002,452777,243871,350226
"18003","Allen","IN",2022,229993,765526,348542,280200,48796
"13099","Early","GA",2022,264981,332376,417112,245173,17717
"20017","Chase","KS",2022,717416,704901,82007,193214,303107
"26123","Newaygo","MI",2022,505491,689157,166687,254678,184209
"08101","Pueblo","CO",2022,712390,733866,246132,200820,250058
"21117","Kenton","KY",2022,818570,678514,6408,196451,92851
"21103","Henry","KY",2022,125894,535683,142362,228491,297600
"48393","Roberts","TX",2022,859578,362851,211606,244574,8583
"28099","Neshoba","MS",2022,310100,742211,444989,1112,159081
"17127","Massac","IL",2022,456967,840909,145498,208472,201498
"19057","Des Moines","IA",2022,282205,875466,166800,166943,33381
"20003","Anderson","KS",2022,967662,466059,390521,172038,283509
"28131","Stone","MS",2022,100906,797659,181633,132256,55623
"01019","Cherokee","AL",2022,976428,465124,84961,88410,134092
"17187","Warren","IL",2022,168658,445243,212647,23494,128292
"29067","Douglas","MO",2022,637700,379410,8738,215626,198339
"31151","Saline","NE",2022,367025,591623,138934,22123,83530
"39047","Fayette","OH",2022,441367,529931,354711,293735,51912
"13281","Towns","GA",2022,638092,305743,117071,41632,202795
"16009","Benewah","ID",2022,961338,639664,384187,125214,316436
"47051","Franklin","TN",2022,845872,430445,228471,204380,45170
"47101","Lewis","TN",2022,522344,807294,154770,45994,301460
"18025","Crawford","IN",2022,672378,604280,216842,284488,284612
"19193","Woodbury","IA",2022,393998,191530,476135,109417,261574
"27115","Pine","MN",2022,536175,812237,59441,18209,165342
"29173","Ralls","MO",2022,246576,253888,289905,103738,214136
"31157","Scotts Bluff","NE",2022,210364,298896,179129,126433,286997
"47139","Polk","TN",2022,930192,153525,266280,191738,345122
"48217","Hill","TX",2022,494563,273429,307427,213810,182936
"51061","Fauquier","VA",2022,883332,741392,123913,56518,281775
"28031","Covington","MS",2022,967344,371204,272871,201596,277621
"29015","Benton","MO",2022,86045,866368,288371,30990,245019
"31183","Wheeler","NE",2022,875395,427392,35617,260533,376186
"37135","Orange","NC",2022,449923,19294,51696,281345,6004
"26079","Kalkaska","MI",2022,931271,616145,20421,67322,314821
"13131","Grady","GA",2022,687139,524539,408571,263045,244257
"17139","Moultrie","IL",2022,724787,178844,387150,93545,330073
"19181","Warren","IA",2022,117577,394430,167218,142180,95130
"36089","St. Lawrence","NY",2022,562077,759946,94293,146995,140935
"37169","Stokes","NC",2022,642271,312653,181439,146196,118420
"51065","Fluvanna","VA",2022,734358,187511,170971,231480,100007
"51685","Manassas Park","VA",2022,167564,689661,214342,185081,100766
"55049","Iowa","WI",2022,767839,500072,371605,275366,29608
"37197","Yadkin","NC",2022,822496,358306,214490,116020,248326
"38091","Steele","ND",2022,550284,365790,129150,181097,146098
"39089","Licking","OH",2022,381697,892821,92671,104531,365829
"20045","Douglas","KS",2022,490072,886631,335659,89309,283266
"20111","Lyon","KS",2022,277002,607362,211489,215154,174576
"21207","Russell","KY",2022,761786,664883,445847,197073,331804
"38029","Emmons","ND",2022,219148,482691,92438,293294,157590
"39141","Ross","OH",2022,673705,687520,132420,158576,309120
"55078","Menominee","WI",2022,826287,143522,47954,215045,383275
"01059","Franklin","AL",2022,245359,781980,188315,3329,147413
"01111","Randolph","AL",2022,729455,535093,443653,72105,257149
"05127","Scott","AR",2022,836409,826125,219313,14436,10217
"40127","Pushmataha","OK",2022,808788,50110,35077,93643,318878
"42109","Snyder","PA",2022,846343,499600,436237,128855,266100
"46067","Hutchinson","SD",2022,199450,566684,416107,166804,103910
"48457","Tyler","TX",2022,598931,284988,489715,166769,69651
"21233","Webster","KY",2022,642831,495354,118943,72462,167891
"39009","Athens","OH",2022,746069,850771,491447,78167,144056
"01123","Tallapoosa","AL",2022,437098,438878,199238,74052,36807
"40053","Grant","OK",2022,154552,847755,46790,209775,1594
"08045","Garfield","CO",2022,447213,405254,166056,206258,137235
"17163","St. Clair","IL",2022,886663,693071,178325,101423,97972
"47171","Unicoi","TN",2022,897404,275384,82639,248900,261724
"48129","Donley","TX",2022,183758,324952,79481,120629,209120
"48345","Motley","TX",2022,754336,878994,402611,282960,225644
"51730","Petersburg","VA",2022,689642,195142,108825,210849,135772
"47181","Wayne","TN",2022,392861,352347,328035,285276,330086
"49053","Washington","UT",2022,103100,268530,133520,55130,48302
"50013","Grand Isle","VT",2022,111370,203245,39159,158022,87330
"18153","Sullivan","IN",2022,364014,789918,371982,88741,227292
"17085","Jo Daviess","IL",2022,291261,260736,266479,110136,345611
"26075","Jackson","MI",2022,446949,758162,385492,44982,52259
"19007","Appanoose","IA",2022,641989,483302,280157,81892,102100
"55141","Wood","WI",2022,73276,164491,176754,260056,238343
"72137","Toa Baja","PR",2022,33283,284199,176336,114508,127082
"72077","Juncos","PR",2022,523454,404055,161565,264593,8139
"50007","Chittenden","VT",2022,791794,540054,266931,219328,333160
"05071","Johnson","AR",2022,40417,165666,486352,117058,83889
"51197","Wythe","VA",2022,612621,478733,278903,211579,197534
"53007","Chelan","WA",2022,839616,444088,424707,34454,99828
"55073","Marathon","WI",2022,707736,305153,199686,165475,231049
"55131","Washington","WI",2022,656096,458824,332776,196282,186289
"20011","Bourbon","KS",2022,223821,566575,296607,114197,397735
"21213","Simpson","KY",2022,622944,623959,259584,221212,76669
"40081","Lincoln","OK",2022,319399,347667,57892,248571,191296
"72045","Comerío","PR",2022,154788,374228,62186,78769,33285
"72135","Toa Alta","PR",2022,319936,259054,426818,27302,55005
"42001","Adams","PA",2022,360335,7768,15620,238181,76915
"08014","Broomfield","CO",2022,675114,47116,283671,236291,373312
"48109","Culberson","TX",2022,298816,607592,356848,222753,27919
"48047","Brooks","TX",2022,964661,691076,16601,30484,154827
"27005","Becker","MN",2022,357775,645803,111292,39696,242946
"01053","Escambia","AL",2022,173884,495652,391835,123355,46976
"17093","Kendall","IL",2022,640971,675363,468108,40738,113674
"40049","Garvin","OK",2022,611618,622465,473434,152256,352745
"25003","Berkshire","MA",2022,621649,282432,384860,291222,22709
"48165","Gaines","TX",2022,194323,111329,314298,256626,369906
"56041","Uinta","WY",2022,142691,256574,427142,22405,300055
"05137","Stone","AR",2022,541099,569947,482171,292793,67694
"27151","Swift","MN",2022,34459,738250,405578,152754,354724
"28135","Tallahatchie","MS",2022,600341,492408,423101,48735,214885
"20131","Nemaha","KS",2022,344453,257069,116146,1378,191355
"19143","Osceola","IA",2022,47126,168465,24602,127500,307988
"20007","Barber","KS",2022,257025,8356,487820,256968,236678
"21191","Pendleton","KY",2022,759071,385202,2200,103972,225948
"28005","Amite","MS",2022,644309,815713,487909,173199,184860
"29133","Mississippi","MO",2022,284417,166882,62340,153673,219892
"13145","Harris","GA",2022,989150,517629,458560,155862,112516
"18137","Ripley","IN",2022,899770,248595,57311,125833,205186
"20169","Saline","KS",2022,753504,207069,21762,44764,119765
"29107","Lafayette","MO",2022,105652,702792,281219,45071,32972
"18139","Rush","IN",2022,15417,101776,325370,211848,55893
"19015","Boone","IA",2022,520990,537540,171379,97951,378468
"19009","Audubon","IA",2022,571577,421981,40187,296270,127417
"40059","Harper","OK",2022,750327,681531,216471,144257,229222
"42025","Carbon","PA",2022,485179,775482,305026,51634,352182
"31127","Nemaha","NE",2022,735515,680788,459529,52600,103754
"33011","Hillsborough","NH",2022,649733,726765,378979,166999,103581
"21171","Monroe","KY",2022,284491,625031,310005,125591,323338
"28129","Smith","MS",2022,684047,166024,50573,86863,230714
"29215","Texas","MO",2022,422496,623891,312994,178113,248936
"29125","Maries","MO",2022,840232,769571,77436,77792,59729
"20073","Greenwood","KS",2022,220203,315332,440525,209770,134752
"20071","Greeley","KS",2022,814051,393847,497773,61063,314672
"46051","Grant","SD",2022,573528,236868,393529,203421,184655
"48485","Wichita","TX",2022,898314,808401,367152,145728,105364
"47175","Van Buren","TN",2022,375264,785696,394648,93042,316553
"48145","Falls","TX",2022,551820,93764,446049,46072,250599
"37011","Avery","NC",2022,219234,440267,372528,88033,56412
"39105","Meigs","OH",2022,997419,658427,444718,107827,378644
"37037","Chatham","NC",2022,820715,632100,485544,27330,249980
"38093","Stutsman","ND",2022,156790,597428,459715,16513,253903
"42131","Wyoming","PA",2022,20921,272418,263851,69192,35935
"50005","Caledonia","VT",2022,708553,735003,426115,45501,118348
"05043","Drew","AR",2022,571683,8994,164159,25425,361810
"12027","DeSoto","FL",2022,15455,392412,333917,117957,261898
"48487","Wilbarger","TX",2022,843403,171743,195044,20216,352492
"22005","Ascension","LA",2022,517211,519452,295160,252539,60076
"26039","Crawford","MI",2022,542602,499838,122839,111512,84476
"41011","Coos","OR",2022,213552,556863,412957,260172,8631
"46089","McPherson","SD",2022,111227,763362,109771,214872,179128
"45081","Saluda","SC",2022,957184,267613,353409,92309,298592
"13117","Forsyth","GA",2022,512746,94501,429711,155243,156621
"48415","Scurry","TX",2022,74077,346883,342215,113838,228426
"48417","Shackelford","TX",2022,773906,566597,209652,21321,363241
"27037","Dakota","MN",2022,137285,366288,354928,109854,366829
"27125","Red Lake","MN",2022,346463,33043,254661,144672,111246
"48197","Hardeman","TX",2022,505162,285428,133703,212761,65944
"50003","Bennington","VT",2022,80634,562883,38074,267586,89069
"47179","Washington","TN",2022,995228,87329,374440,211363,193209
"48009","Archer","TX",2022,363456,495392,182774,21265,171533
"48275","Knox","TX",2022,260601,123812,230136,242960,359158
"22089","St. Charles","LA",2022,494291,817984,204848,43521,143592
"28071","Lafayette","MS",2022,491030,457742,245183,160352,207032
"28117","Prentiss","MS",2022,197826,628619,244730,48193,145696
"29175","Randolph","MO",2022,737254,592624,212058,85014,13821
"51043","Clarke","VA",2022,12154,116321,79164,88758,156292
"05125","Saline","AR",2022,351649,151972,467014,245665,361378
"48331","Milam","TX",2022,789521,719465,160159,16823,7716
"53013","Columbia","WA",2022,137412,795771,197262,80706,196644
"27149","Stevens","MN",2022,249448,420705,185815,2635,45113
"27101","Murray","MN",2022,816023,754728,45810,131013,257511
"28127","Simpson","MS",2022,88355,182585,201002,51297,287721
"31069","Garden","NE",2022,593858,798812,421541,296914,83715
"31035","Clay","NE",2022,741821,360557,389672,270616,187426
"35037","Quay","NM",2022,63289,503659,498590,105895,168915
"36049","Lewis","NY",2022,368464,437372,383294,246355,225315
"13097","Douglas","GA",2022,745235,773204,417201,20217,118562
"13043","Candler","GA",2022,895330,731202,467881,34761,2774
"18169","Wabash","IN",2022,14687,222846,389039,91556,225724
"19023","Butler","IA",2022,782243,454135,374757,269464,81680
"69120","Tinian","MP",2022,682952,787011,349225,57207,101736
"72065","Hatillo","PR",2022,578301,635286,80796,205973,214269
"28155","Webster","MS",2022,659077,335461,481508,18316,329546
"29039","Cedar","MO",2022,365717,626346,212762,58938,358990
"31077","Greeley","NE",2022,795582,653150,149774,264333,44609
"38061","Mountrail","ND",2022,337228,409497,461181,194769,74703
"39143","Sandusky","OH",2022,172932,482996,105437,178120,95353
"19153","Polk","IA",2022,660451,569055,297525,235113,95049
