"GEOID","NAME","STATE","YEAR","TOTAL_POP","MEDIAN_AGE","WHITE_POP","BLACK_POP","ASIAN_POP","HISPANIC_POP","MEDIAN_INCOME","POVERTY_RATE","TWO_OR_MORE_RACES","NATIVE_AMERICAN","PACIFIC_ISLANDER","GROUP_QUARTERS_POP"
"13131","Grady","GA",2020,407511,30.1994976541027,316846,151056,223260,233465,70989,19.6833172941115,27138,1045,1443,30600
"17139","Moultrie","IL",2020,730073,39.7325085103512,14019,211058,68194,175342,85135,27.4381604988594,28435,8897,1053,5381
"19181","Warren","IA",2020,241613,43.2367443665862,108470,114408,287325,368394,49656,27.9065667488612,47638,1699,2288,14640
"36089","St. Lawrence","NY",2020,49056,34.9025093251839,199642,208330,214665,193938,32598,23.8823756179772,38730,3818,1592,7425
"37169","Stokes","NC",2020,300157,49.3560556229204,413200,449287,171261,381070,53132,9.03026385465637,26003,8828,1620,29984
"51065","Fluvanna","VA",2020,825207,35.0348703144118,636502,338073,1750,187400,47826,13.8888488651719,21095,2740,1012,2082
"51685","Manassas Park","VA",2020,362504,47.9679886484519,325144,127956,16202,272989,98445,23.7903416401241,17573,722,1221,35156
"55049","Iowa","WI",2020,426600,42.4576950771734,56473,283251,54694,157838,52160,22.7354182000272,47695,1895,2167,29354
"37197","Yadkin","NC",2020,920327,35.4312521126121,393926,322461,278404,301788,53128,13.8021070812829,24854,3415,1776,41295
"38091","Steele","ND",2020,485039,46.8843154376373,546301,190272,142009,354618,70696,10.194038816262,34289,4413,2871,23920
"39089","Licking","OH",2020,471279,39.7947586746886,860953,154883,252172,280790,52353,8.02347042015754,47907,8281,354,47468
"20045","Douglas","KS",2020,677113,46.9246260123327,317387,361200,202854,173453,70738,8.18966961349361,25386,1202,1144,2427
"20111","Lyon","KS",2020,140218,47.9780845623463,589819,338758,133326,266604,89086,23.313668249175,16949,3568,496,39143
"21207","Russell","KY",2020,956489,44.72436722368,137920,127940,155316,23899,98840,6.99048875365406,11744,5257,4039,2295
"38029","Emmons","ND",2020,205374,48.3040030999109,218258,378483,20092,64720,92917,21.9205437006894,44478,7454,1983,38047
"39141","Ross","OH",2020,828525,36.7362221889198,216233,101234,13189,323638,33661,23.6812652973458,12880,8556,1960,29782
"55078","Menominee","WI",2020,14052,39.4469769578427,305219,2260,28452,71339,94532,24.5268062525429,38299,823,10,46810
"01059","Franklin","AL",2020,37483,30.7617823779583,258438,359714,252186,376479,73869,8.94207075587474,37169,2448,606,20476
"01111","Randolph","AL",2020,532650,39.0735168615356,380434,50814,128388,99993,31231,11.8772226339206,17079,9367,252,30116
"05127","Scott","AR",2020,387558,35.8799359155819,69563,203583,166579,309568,62625,26.0947994317394,24159,2558,2958,43515
"40127","Pushmataha","OK",2020,478836,31.8537936592475,296836,228457,248200,13790,63926,21.1647835106123,10523,897,3384,35126
"42109","Snyder","PA",2020,687644,49.4172322610393,638785,469033,37742,220713,66173,5.60985252493992,5903,5751,4318,9433
"46067","Hutchinson","SD",2020,417385,42.2663618065417,497497,414909,292802,184426,66662,27.6454650692176,8010,882,714,46479
"48457","Tyler","TX",2020,916529,47.588530476205,127646,232950,89803,114715,63758,12.7291532419622,2290,3721,1937,49845
"21233","Webster","KY",2020,998154,34.8575445311144,819528,160737,289009,324162,83793,11.4768123324029,3434,1764,3607,6559
"39009","Athens","OH",2020,239891,35.8957456750795,785380,287062,234502,275184,77051,25.0713547237683,3189,5837,603,37853
"01123","Tallapoosa","AL",2020,857199,49.8913425859064,689183,12149,124450,328675,96588,29.440795177361,25528,5222,1970,41803
"40053","Grant","OK",2020,421118,32.8766898717731,224877,64076,147044,333197,93222,16.935571586946,417,1078,4350,8114
"08045","Garfield","CO",2020,459635,35.7117299456149,458983,169442,88425,45827,73333,25.0691829551943,11966,7305,4317,40707
"17163","St. Clair","IL",2020,661685,44.1623029718176,215647,312785,286701,129518,36145,7.10308993700892,34861,707,4144,49991
"47171","Unicoi","TN",2020,668364,33.4462570166215,677075,188400,217619,214583,48854,9.71996154519729,43677,2414,3119,5059
"48129","Donley","TX",2020,311557,32.6773615926504,228476,216965,265519,273012,88927,28.1349240930285,21068,2006,1075,34516
"48345","Motley","TX",2020,605255,40.226151314564,704250,264570,299377,207527,62957,23.0527648073621,41868,2894,3765,9292
"51730","Petersburg","VA",2020,264740,42.7355138631538,418865,203818,92005,37000,87223,7.25965396384709,5544,9276,4017,27665
"47181","Wayne","TN",2020,465206,36.6695690713823,877565,10007,39171,307658,52291,16.4061379572377,19323,8446,3054,18018
"49053","Washington","UT",2020,43521,44.0508042834699,464558,182702,122314,369182,84094,13.6387706745882,11736,8804,884,22027
"50013","Grand Isle","VT",2020,584045,32.0145759219304,77947,171812,226053,150807,66734,9.54794855322689,33692,5650,1353,4999
"18153","Sullivan","IN",2020,259605,41.1901628738269,783669,125363,151526,114182,38353,15.5936347856186,1501,8558,2245,25387
"17085","Jo Daviess","IL",2020,614401,46.1079794401303,475687,409453,280468,370451,83621,23.5511043237057,3221,5426,550,10395
"26075","Jackson","MI",2020,821936,44.8943364061415,450054,226730,281080,249452,79717,10.9478503011633,44950,3432,3494,38472
"19007","Appanoose","IA",2020,423567,39.8125657439232,762044,437875,221839,373569,75589,28.8617739931215,38229,591,88,29081
"55141","Wood","WI",2020,389346,36.8017274653539,552384,375179,230289,349316,49195,7.03630704781972,9092,285,2354,43338
"72137","Toa Baja","PR",2020,135935,39.3834751751274,242754,171878,211349,368862,35237,12.6311568380333,19543,8008,567,38022
"72077","Juncos","PR",2020,449382,36.4780045114458,388687,459172,16221,207333,83419,17.7105577208567,11329,4113,3537,44817
"50007","Chittenden","VT",2020,332973,32.7193901315331,644139,445129,198461,1217,33040,11.017572642304,7896,276,4976,37923
"05071","Johnson","AR",2020,850976,37.5554147269577,828997,212015,166496,332592,78350,29.7950582124759,23090,7368,2504,26837
"51197","Wythe","VA",2020,709869,32.3806549981236,491799,314929,242358,161801,49931,26.2686017679516,29895,9402,3441,214
"53007","Chelan","WA",2020,10155,44.5402910513803,319867,157808,130928,200976,59844,7.30670932796784,45197,6811,811,33846
"55073","Marathon","WI",2020,175005,33.635215847753,224250,347410,255600,205661,85744,26.1471415997948,32297,439,2688,5947
"55131","Washington","WI",2020,260384,34.5152098592371,680357,99995,255824,254879,81677,10.3488749195822,20338,3934,4697,16493
"20011","Bourbon","KS",2020,602176,39.3018476013094,809768,176084,170122,284934,49143,23.0075109878089,46631,7100,4361,47236
"21213","Simpson","KY",2020,901572,39.9387321667746,16251,425263,69810,358301,46239,14.584492148133,39940,2533,729,20029
"40081","Lincoln","OK",2020,523194,38.678470402956,698449,241003,227719,291175,97742,16.29211995285,32571,2684,4333,17201
"72045","Comerío","PR",2020,590456,45.5290682474151,88155,419682,205975,28816,51290,9.45164578268304,11001,4475,2300,41829
"72135","Toa Alta","PR",2020,159585,33.4574953280389,330915,232607,240644,26718,67063,17.3679456359241,23183,5044,476,37255
"42001","Adams","PA",2020,788457,46.9841309404001,629192,134597,115623,381419,63307,14.7716142714489,40177,6513,2230,26388
"08014","Broomfield","CO",2020,342341,46.0260609723628,545544,355347,65092,11028,83522,17.733351503266,40251,847,2533,48189
"48109","Culberson","TX",2020,598374,33.1208461429924,467080,102046,24195,132505,71576,19.8523611831479,31767,8073,4703,45630
"48047","Brooks","TX",2020,309747,49.032687167637,53404,444322,223091,55662,40784,7.35366408596747,43294,3093,3640,27747
"27005","Becker","MN",2020,790917,35.0583195174113,76608,190526,128243,72974,40515,28.8215232326183,363,1465,2727,38860
"01053","Escambia","AL",2020,801430,30.3413880290464,338389,24852,56304,277749,97895,16.0585968533996,44173,1896,392,4949
"17093","Kendall","IL",2020,257168,31.401016949676,733740,299257,230786,282459,44200,16.2470302265137,44907,1774,3093,35027
"40049","Garvin","OK",2020,575434,39.6777163632214,122594,279660,284190,209164,49955,10.3691177687142,22073,4117,3837,847
"25003","Berkshire","MA",2020,122860,38.8373011071235,609503,304900,163184,45087,79605,25.0606005033478,14316,8406,1334,24685
"48165","Gaines","TX",2020,950054,34.751145914197,839004,255148,200796,63816,92927,17.299102707766,1947,1298,3784,38680
"56041","Uinta","WY",2020,41542,45.9682861762121,538901,368855,10169,7191,78109,23.2954482443165,45522,6976,1592,7566
"05137","Stone","AR",2020,450898,38.6693817656487,598644,191390,104660,32050,69783,18.5984670021571,2427,6236,4267,31580
"27151","Swift","MN",2020,37673,33.8484759395942,870312,418313,57551,314986,59316,8.62167434068397,16883,669,4601,48188
"28135","Tallahatchie","MS",2020,65193,35.1553302584216,504557,443369,201104,312655,95094,10.0868899445049,18794,5510,1820,49070
"20131","Nemaha","KS",2020,868401,48.636079300195,787258,199258,210561,223115,33591,11.7097407125402,37666,7621,4650,34661
"19143","Osceola","IA",2020,748766,40.1064766384661,281117,257399,105656,380228,48736,12.4203843367286,30229,5128,3304,45855
"20007","Barber","KS",2020,316370,32.322468557395,771734,126734,70792,369371,55710,28.4076295047998,35211,9417,1019,18067
"21191","Pendleton","KY",2020,164147,48.119855155237,228690,423718,235824,235761,42925,26.9786454224959,26222,5809,4329,18474
"28005","Amite","MS",2020,321896,45.8648370252922,241328,45374,242494,135574,85589,17.3084445251152,14471,2849,317,4661
"29133","Mississippi","MO",2020,15773,46.0758061753586,743091,240114,167942,73295,49537,19.4858812505845,28864,987,1551,38869
"13145","Harris","GA",2020,514792,49.2169062793255,859846,427750,65584,33317,75835,27.2414813877549,48301,5156,2575,42392
"18137","Ripley","IN",2020,755815,39.4797712098807,297875,472513,820,119682,63676,14.1943608189467,3021,2985,432,36941
"20169","Saline","KS",2020,527891,35.81358759664,250491,65851,178169,279823,95570,27.1416759770364,46119,5603,1624,20909
"29107","Lafayette","MO",2020,249710,33.7386575015262,173113,352091,151743,111891,63935,25.5544635071419,21208,1435,1690,25028
"18139","Rush","IN",2020,863839,31.4309400226921,181857,72076,78256,219599,84435,26.0763412876986,41235,5846,2828,3487
"19015","Boone","IA",2020,719747,34.0641614235938,385487,22663,266743,159698,84828,12.6033604855184,43549,39,1404,4510
"19009","Audubon","IA",2020,755725,37.9669009754434,26671,8506,133366,390155,60432,6.77624371717684,16879,248,4879,44436
"40059","Harper","OK",2020,260227,38.986804485321,62131,16074,34843,201205,99412,25.5990683112759,32581,3138,1010,19090
"42025","Carbon","PA",2020,485016,38.7382127856836,3159,186104,212067,268034,89751,9.52235670527443,15715,8240,2486,45262
"31127","Nemaha","NE",2020,791538,36.9755131844431,650736,359887,133435,36482,68908,9.88540264195763,44509,19,2816,1083
"33011","Hillsborough","NH",2020,246469,34.7267333045602,102988,175594,75335,101424,48799,24.2378025036305,45506,6690,1217,43422
"21171","Monroe","KY",2020,281708,33.7888600118458,887658,304508,27766,167872,69361,9.95959341642447,17519,7431,2661,29970
"28129","Smith","MS",2020,140061,45.4455404728651,319766,198332,169592,262072,66966,10.4855045804288,33509,8205,4918,33937
"29215","Texas","MO",2020,255798,31.8512604478747,735648,326243,290303,385061,85953,21.5123543236405,44782,9491,1259,26630
"29125","Maries","MO",2020,671998,45.8850824274123,827306,28885,55106,149848,64763,29.8567056492902,46689,747,1431,48624
"20073","Greenwood","KS",2020,327375,37.3994408082217,410759,60589,143307,329207,95406,22.5885756034404,37354,1295,3841,48481
"20071","Greeley","KS",2020,567182,36.8775464361534,24801,404339,59269,366002,81327,7.53074040520005,26334,5491,2546,1834
"46051","Grant","SD",2020,581298,44.6236347686499,368179,477444,79919,28947,72446,26.6078143217601,49428,7860,164,47267
"48485","Wichita","TX",2020,34801,39.7849315823987,379607,67028,115232,122277,92319,9.80982775916345,9014,6879,4392,35217
"47175","Van Buren","TN",2020,895326,45.9354059165344,608530,389077,171018,279501,46139,27.6117854879703,10956,4679,147,44381
"48145","Falls","TX",2020,270296,30.771796614863,821305,184449,158955,353749,67040,11.5765835228376,13451,3571,4155,44008
"37011","Avery","NC",2020,590323,48.3514009648934,419238,415582,110955,143115,76712,16.8537859234493,43568,8672,571,8853
"39105","Meigs","OH",2020,66744,46.3678331580013,753122,61115,38224,327908,32027,21.9626129849348,38910,6405,4570,27450
"37037","Chatham","NC",2020,749206,43.9171879179776,873909,161642,81980,262781,73854,22.5996297621168,34225,1587,2360,26918
"38093","Stutsman","ND",2020,832798,43.4878627629951,523626,303610,276345,150914,95114,24.596869655652,30701,8669,4463,45452
"42131","Wyoming","PA",2020,821141,39.8391877720132,376156,402522,261676,399338,98497,9.0993491129484,31173,6599,4486,14307
"50005","Caledonia","VT",2020,338263,49.1502123186365,514461,467443,277660,102823,82286,14.2705143149942,32842,2135,442,16854
"05043","Drew","AR",2020,505107,41.5394855570048,832190,20781,8802,395877,92515,16.532707727747,22416,9505,3908,42998
"12027","DeSoto","FL",2020,327816,43.3892078557983,832914,371532,144568,81445,55260,17.3652128269896,1859,3917,2642,46512
"48487","Wilbarger","TX",2020,589004,35.9681259887293,131068,375879,119552,40630,51382,8.45631434465759,867,1120,2635,18672
"22005","Ascension","LA",2020,682424,45.6843323912472,205737,281372,625,13661,74574,6.55958819086663,28114,8537,371,1668
"26039","Crawford","MI",2020,773274,37.9042790364474,188292,284977,267683,48953,88786,11.7607106582727,33655,9063,2724,32556
"41011","Coos","OR",2020,734997,45.5290268454701,712710,420014,263049,55687,57243,23.7710043217521,3123,3691,2914,3179
"46089","McPherson","SD",2020,968280,43.1219011358917,523072,279913,257940,163222,46166,17.502331554424,1265,5777,4272,6802
"45081","Saluda","SC",2020,552561,33.3208716707304,49971,336736,222415,156924,50794,9.63825672632083,38807,6588,4273,33232
"13117","Forsyth","GA",2020,226184,33.6941186478361,342119,103113,294321,125244,47506,21.7669724847656,27045,1462,2272,41937
"48415","Scurry","TX",2020,54875,44.5646665012464,91423,195067,78657,154456,51331,12.7085204422474,21128,566,1953,41257
"48417","Shackelford","TX",2020,365927,43.9357080636546,701858,240276,99424,247932,96588,13.570398989832,17920,5845,4846,17360
"27037","Dakota","MN",2020,60713,32.3248408827931,803608,358940,158674,133066,58577,28.537883622339,8510,8057,2354,14134
"27125","Red Lake","MN",2020,210837,40.5129058007151,47170,148596,249549,329074,59374,29.9062004964799,13509,9244,1862,8745
"48197","Hardeman","TX",2020,987410,44.739777543582,400897,184080,109488,51273,31277,21.7102248698939,22811,2144,1014,13640
"50003","Bennington","VT",2020,35710,48.0330717470497,355163,119985,292081,69631,92757,10.7438939926215,33049,3813,3279,30715
"47179","Washington","TN",2020,311749,41.827446767129,539666,416794,293712,157270,45277,24.6149224590044,40232,7439,4887,21062
"48009","Archer","TX",2020,594602,35.8269745251164,41165,71745,265747,188847,37304,19.2799489316531,21266,8655,2684,33445
"48275","Knox","TX",2020,549056,41.7350192321464,641385,240298,187765,374951,74971,9.57879792666063,45428,9648,3571,27942
"22089","St. Charles","LA",2020,429022,34.9739417620003,146818,183719,118480,116110,53832,26.3590437662788,24898,8458,4404,30796
"28071","Lafayette","MS",2020,521751,30.6531553715467,279475,310212,86125,393660,78274,21.272106411634,28171,3671,1821,42517
"28117","Prentiss","MS",2020,351919,41.1839087260887,220262,248690,208851,111947,67026,17.2737490106374,21002,30,4845,3468
"29175","Randolph","MO",2020,199966,31.0748402308673,72640,465701,57805,55617,39414,8.96003837813623,21381,2401,3307,29960
"51043","Clarke","VA",2020,631536,46.1822647601366,165767,118026,49501,35824,62860,11.5849207807332,32671,4018,1794,7607
"05125","Saline","AR",2020,677002,32.8722665226087,760477,454448,67552,65069,56224,15.9657996683381,41917,8326,3542,11427
"48331","Milam","TX",2020,403525,30.159495244734,170136,183478,197320,14531,60827,26.5136075566988,4323,3314,1843,4645
"53013","Columbia","WA",2020,464011,48.9531987765804,838144,282198,140373,73219,52013,18.1049781804904,9602,8942,2430,6064
"27149","Stevens","MN",2020,906176,40.0176992174238,158875,298012,16385,297423,69396,23.6284524505027,4656,2224,1520,41477
"27101","Murray","MN",2020,48837,35.176278357394,650419,348035,91338,220215,71310,28.3586819376796,32167,4151,2976,46983
"28127","Simpson","MS",2020,660538,45.316921453923,644482,225161,24932,187161,66544,21.1659054574557,13226,947,3867,40128
"31069","Garden","NE",2020,846157,44.6305732382461,888638,408068,105251,226898,77673,23.219086760655,4981,6140,3476,42813
"31035","Clay","NE",2020,812165,49.4771003862843,603397,287586,109812,15012,50142,26.8620988482144,47343,7569,4500,3654
"35037","Quay","NM",2020,518288,46.2378079397604,610349,163288,51285,80632,97449,24.372018793365,2321,1399,1496,24259
"36049","Lewis","NY",2020,709140,44.0503404429182,712519,117308,275596,110786,89381,17.1993206150364,11274,9125,847,19026
"13097","Douglas","GA",2020,932777,36.9933780608699,111697,317090,118411,109923,61473,19.1345703974366,19119,5152,2009,48319
"13043","Candler","GA",2020,444489,40.4971378296614,521845,143399,14461,399661,79617,27.1370258892421,26282,4540,1591,23995
"18169","Wabash","IN",2020,254241,46.7290341248736,643447,65702,38219,282044,56195,27.2078906721435,21611,9746,2040,21857
"19023","Butler","IA",2020,657828,48.3780738059431,95938,343574,248429,206590,46166,5.21026272443123,30452,2415,3633,35532
